co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,lat,lon,aqi,id
410.56,0.14,37.01,50.78,6.02,8.9,12.58,2.09,2021-11-05 19:00:00,41.8798,-87.6285,1,8226
453.95,0.07,45.24,37.55,4.83,9.12,13.5,2.6,2021-11-05 20:00:00,41.8798,-87.6285,2,8227
467.3,0.14,47.3,31.11,4.17,9.36,14.37,2.72,2021-11-05 21:00:00,41.8798,-87.6285,2,8228
473.98,0.17,47.3,28.97,4.05,9.95,15.72,2.79,2021-11-05 22:00:00,41.8798,-87.6285,2,8229
460.62,0.13,43.87,30.76,3.67,10.16,16.17,2.63,2021-11-05 23:00:00,41.8798,-87.6285,2,8230
440.6,0.08,38.73,35.41,3.28,9.95,15.66,2.25,2021-11-06 00:00:00,41.8798,-87.6285,1,8231
413.89,0.03,32.22,41.84,3.13,9.24,13.97,1.8,2021-11-06 01:00:00,41.8798,-87.6285,1,8232
373.84,0.01,23.65,50.07,3.43,8.17,11.44,1.19,2021-11-06 02:00:00,41.8798,-87.6285,1,8233
343.8,0.0,17.14,56.51,3.49,7.94,10.1,0.77,2021-11-06 03:00:00,41.8798,-87.6285,1,8234
330.45,0.0,14.74,57.94,3.4,8.57,10.36,0.62,2021-11-06 04:00:00,41.8798,-87.6285,1,8235
333.79,0.0,14.39,57.22,3.67,9.85,11.62,0.55,2021-11-06 05:00:00,41.8798,-87.6285,1,8236
337.12,0.0,14.57,55.79,4.29,11.53,13.43,0.51,2021-11-06 06:00:00,41.8798,-87.6285,2,8237
340.46,0.0,14.57,55.07,5.01,13.27,15.25,0.45,2021-11-06 07:00:00,41.8798,-87.6285,2,8238
343.8,0.0,15.08,54.36,5.54,14.93,17.07,0.44,2021-11-06 08:00:00,41.8798,-87.6285,2,8239
367.16,0.02,20.22,48.64,5.9,17.21,20.04,0.68,2021-11-06 09:00:00,41.8798,-87.6285,2,8240
397.21,1.51,25.02,44.35,6.74,19.09,22.73,1.0,2021-11-06 10:00:00,41.8798,-87.6285,2,8241
403.88,4.64,22.62,49.35,8.11,19.87,23.84,1.0,2021-11-06 11:00:00,41.8798,-87.6285,2,8242
373.84,5.03,17.65,59.37,9.89,19.13,22.75,0.71,2021-11-06 12:00:00,41.8798,-87.6285,2,8243
360.49,5.09,15.59,62.94,10.49,17.85,21.3,0.81,2021-11-06 13:00:00,41.8798,-87.6285,2,8244
353.81,4.81,14.74,65.8,11.32,16.11,19.41,1.01,2021-11-06 14:00:00,41.8798,-87.6285,2,8245
323.77,3.24,12.51,78.68,11.8,12.74,15.23,0.93,2021-11-06 15:00:00,41.8798,-87.6285,2,8246
313.76,2.49,12.34,83.68,10.85,10.6,12.74,1.04,2021-11-06 16:00:00,41.8798,-87.6285,2,8247
310.42,1.75,13.02,85.12,9.66,9.75,11.84,1.16,2021-11-06 17:00:00,41.8798,-87.6285,2,8248
317.1,0.81,16.28,80.82,8.7,9.6,11.81,1.3,2021-11-06 18:00:00,41.8798,-87.6285,2,8249
333.79,0.05,20.39,72.96,7.63,9.59,12.02,1.5,2021-11-06 19:00:00,41.8798,-87.6285,1,8250
343.8,0.0,21.59,68.66,6.02,9.5,12.02,1.65,2021-11-06 20:00:00,41.8798,-87.6285,1,8251
347.14,0.0,21.76,67.23,5.19,9.82,12.54,1.79,2021-11-06 21:00:00,41.8798,-87.6285,1,8252
343.8,0.0,20.91,67.23,5.36,10.1,13.03,1.85,2021-11-06 22:00:00,41.8798,-87.6285,2,8253
333.79,0.0,19.02,68.66,5.96,10.02,12.84,1.76,2021-11-06 23:00:00,41.8798,-87.6285,2,8254
330.45,0.0,18.16,69.38,6.2,10.06,12.73,1.68,2021-11-07 00:00:00,41.8798,-87.6285,2,8255
327.11,0.0,17.82,67.23,6.26,10.14,12.73,1.55,2021-11-07 01:00:00,41.8798,-87.6285,2,8256
310.42,0.0,14.91,65.8,6.02,9.77,11.65,1.06,2021-11-07 02:00:00,41.8798,-87.6285,1,8257
310.42,0.0,15.08,62.23,5.48,9.89,11.79,0.93,2021-11-07 03:00:00,41.8798,-87.6285,1,8258
313.76,0.0,15.59,58.65,5.3,10.09,12.11,0.82,2021-11-07 04:00:00,41.8798,-87.6285,2,8259
317.1,0.0,16.79,55.07,5.19,10.45,12.62,0.71,2021-11-07 05:00:00,41.8798,-87.6285,2,8260
323.77,0.0,18.16,50.07,4.95,10.89,13.22,0.63,2021-11-07 06:00:00,41.8798,-87.6285,2,8261
337.12,0.01,20.73,45.06,4.77,11.58,14.24,0.63,2021-11-07 07:00:00,41.8798,-87.6285,2,8262
383.85,0.11,30.5,32.9,4.83,13.69,17.52,1.0,2021-11-07 08:00:00,41.8798,-87.6285,2,8263
440.6,4.58,36.67,25.75,5.42,15.76,21.0,1.5,2021-11-07 09:00:00,41.8798,-87.6285,2,8264
453.95,10.95,31.19,31.47,6.68,16.46,22.24,1.69,2021-11-07 10:00:00,41.8798,-87.6285,2,8265
417.23,9.83,23.99,39.7,8.11,15.51,20.6,1.5,2021-11-07 11:00:00,41.8798,-87.6285,2,8266
387.19,8.16,19.54,46.49,8.58,13.8,18.16,1.52,2021-11-07 12:00:00,41.8798,-87.6285,2,8267
360.49,6.37,17.31,55.07,8.82,12.12,15.91,1.61,2021-11-07 13:00:00,41.8798,-87.6285,2,8268
327.11,4.19,15.25,70.1,8.94,11.04,14.23,1.39,2021-11-07 14:00:00,41.8798,-87.6285,2,8269
313.76,2.88,14.39,77.96,7.63,9.85,12.55,1.25,2021-11-07 15:00:00,41.8798,-87.6285,1,8270
307.08,1.9,14.74,79.39,6.44,9.39,11.88,1.3,2021-11-07 16:00:00,41.8798,-87.6285,1,8271
313.76,0.56,16.96,77.25,6.08,9.66,12.18,1.35,2021-11-07 17:00:00,41.8798,-87.6285,1,8272
323.77,0.01,19.02,73.67,5.9,10.4,12.98,1.41,2021-11-07 18:00:00,41.8798,-87.6285,2,8273
330.45,0.0,19.54,71.53,5.54,11.13,13.68,1.38,2021-11-07 19:00:00,41.8798,-87.6285,2,8274
333.79,0.0,19.36,69.38,5.13,11.84,14.47,1.42,2021-11-07 20:00:00,41.8798,-87.6285,2,8275
327.11,0.0,17.65,68.66,4.11,11.58,14.18,1.49,2021-11-07 21:00:00,41.8798,-87.6285,2,8276
317.1,0.0,14.74,69.38,3.25,10.93,13.3,1.41,2021-11-07 22:00:00,41.8798,-87.6285,2,8277
307.08,0.0,12.51,70.1,2.98,10.7,12.88,1.3,2021-11-07 23:00:00,41.8798,-87.6285,2,8278
303.75,0.0,11.31,69.38,2.98,10.3,12.27,1.23,2021-11-08 00:00:00,41.8798,-87.6285,2,8279
293.73,0.0,9.68,68.66,3.04,9.6,11.16,1.09,2021-11-08 01:00:00,41.8798,-87.6285,1,8280
290.39,0.0,9.94,67.95,3.43,9.58,11.06,1.12,2021-11-08 02:00:00,41.8798,-87.6285,1,8281
290.39,0.0,9.77,67.95,3.52,9.85,11.35,1.19,2021-11-08 03:00:00,41.8798,-87.6285,1,8282
290.39,0.0,9.51,67.95,3.58,10.16,11.64,1.25,2021-11-08 04:00:00,41.8798,-87.6285,2,8283
293.73,0.0,9.85,67.95,3.93,10.53,12.06,1.3,2021-11-08 05:00:00,41.8798,-87.6285,2,8284
297.07,0.0,10.8,66.52,4.53,10.99,12.62,1.31,2021-11-08 06:00:00,41.8798,-87.6285,2,8285
307.08,0.0,12.68,64.37,5.19,11.73,13.59,1.38,2021-11-08 07:00:00,41.8798,-87.6285,2,8286
337.12,0.01,19.36,56.51,5.96,13.16,15.88,1.79,2021-11-08 08:00:00,41.8798,-87.6285,2,8287
370.5,1.17,25.7,50.07,7.03,14.25,17.84,2.25,2021-11-08 09:00:00,41.8798,-87.6285,2,8288
380.52,4.36,25.02,50.78,8.46,14.64,18.66,2.41,2021-11-08 10:00:00,41.8798,-87.6285,2,8289
370.5,6.15,21.93,53.64,9.66,14.6,18.72,2.34,2021-11-08 11:00:00,41.8798,-87.6285,2,8290
367.16,6.82,21.08,57.22,10.73,14.66,18.78,2.28,2021-11-08 12:00:00,41.8798,-87.6285,2,8291
360.49,6.82,21.42,60.8,12.04,14.95,19.02,2.22,2021-11-08 13:00:00,41.8798,-87.6285,2,8292
370.5,6.98,23.99,62.94,12.76,15.7,19.85,2.28,2021-11-08 14:00:00,41.8798,-87.6285,2,8293
393.87,7.49,29.13,60.08,13.23,16.94,21.47,2.53,2021-11-08 15:00:00,41.8798,-87.6285,2,8294
413.89,6.65,34.96,55.07,13.47,17.69,22.59,2.75,2021-11-08 16:00:00,41.8798,-87.6285,2,8295
494.0,6.2,54.15,32.54,12.4,19.99,26.44,3.67,2021-11-08 17:00:00,41.8798,-87.6285,2,8296
660.9,14.98,76.77,2.3,9.42,24.25,33.78,4.69,2021-11-08 18:00:00,41.8798,-87.6285,3,8297
807.76,38.89,76.09,0.0,6.5,27.95,40.28,4.5,2021-11-08 19:00:00,41.8798,-87.6285,4,8298
1028.06,72.42,75.4,0.0,4.29,36.21,53.2,4.62,2021-11-08 20:00:00,41.8798,-87.6285,4,8299
1335.14,118.02,74.71,0.0,3.37,50.57,74.31,5.51,2021-11-08 21:00:00,41.8798,-87.6285,5,8300
1615.52,159.14,71.29,0.0,3.16,65.08,94.88,6.14,2021-11-08 22:00:00,41.8798,-87.6285,5,8301
1762.39,182.39,67.17,0.0,3.13,74.35,108.59,6.52,2021-11-08 23:00:00,41.8798,-87.6285,5,8302
1842.5,194.91,63.06,0.0,3.13,80.05,117.08,6.21,2021-11-09 00:00:00,41.8798,-87.6285,5,8303
1815.8,196.7,58.26,0.0,3.31,80.27,115.91,4.69,2021-11-09 01:00:00,41.8798,-87.6285,5,8304
1708.98,185.97,52.09,0.0,3.43,76.29,108.2,3.26,2021-11-09 02:00:00,41.8798,-87.6285,5,8305
1602.17,169.87,52.09,0.0,3.19,72.62,100.14,2.15,2021-11-09 03:00:00,41.8798,-87.6285,5,8306
1388.55,132.32,54.84,0.0,2.59,63.09,84.83,1.38,2021-11-09 04:00:00,41.8798,-87.6285,5,8307
974.66,66.16,58.26,0.0,2.38,41.25,53.54,0.78,2021-11-09 05:00:00,41.8798,-87.6285,4,8308
767.71,34.87,62.38,0.0,2.62,31.76,40.05,0.48,2021-11-09 06:00:00,41.8798,-87.6285,4,8309
734.33,23.25,70.6,0.0,2.83,31.45,39.15,0.4,2021-11-09 07:00:00,41.8798,-87.6285,4,8310
734.33,17.88,76.09,0.02,2.98,32.15,40.99,0.52,2021-11-09 08:00:00,41.8798,-87.6285,4,8311
654.22,16.76,64.43,1.48,3.01,29.93,38.75,0.78,2021-11-09 09:00:00,41.8798,-87.6285,4,8312
560.76,17.66,44.55,5.41,3.64,28.47,36.46,0.82,2021-11-09 10:00:00,41.8798,-87.6285,4,8313
480.65,11.51,35.99,5.1,4.77,26.85,33.78,0.59,2021-11-09 11:00:00,41.8798,-87.6285,4,8314
400.54,4.75,26.73,11.62,4.17,23.86,29.07,0.36,2021-11-09 12:00:00,41.8798,-87.6285,3,8315
363.83,1.72,18.85,23.96,3.43,21.76,25.36,0.32,2021-11-09 13:00:00,41.8798,-87.6285,3,8316
360.49,0.52,17.99,29.68,3.04,21.1,23.74,0.36,2021-11-09 14:00:00,41.8798,-87.6285,3,8317
353.81,0.29,19.02,32.19,3.01,18.9,21.26,0.45,2021-11-09 15:00:00,41.8798,-87.6285,2,8318
343.8,0.17,20.22,33.97,3.19,15.68,17.89,0.6,2021-11-09 16:00:00,41.8798,-87.6285,2,8319
333.79,0.13,21.25,36.48,3.34,11.98,14.05,0.7,2021-11-09 17:00:00,41.8798,-87.6285,2,8320
323.77,0.03,21.93,40.05,3.61,8.33,10.27,0.76,2021-11-09 18:00:00,41.8798,-87.6285,1,8321
317.1,0.02,22.62,43.99,3.87,5.72,7.64,0.82,2021-11-09 19:00:00,41.8798,-87.6285,1,8322
327.11,0.02,25.36,44.7,3.46,4.95,7.65,1.03,2021-11-09 20:00:00,41.8798,-87.6285,1,8323
350.48,0.03,30.5,41.13,3.16,5.41,9.21,1.31,2021-11-09 21:00:00,41.8798,-87.6285,1,8324
360.49,0.04,33.59,37.55,3.01,5.85,10.29,1.44,2021-11-09 22:00:00,41.8798,-87.6285,1,8325
377.18,0.11,36.67,30.76,2.86,6.5,11.58,1.54,2021-11-09 23:00:00,41.8798,-87.6285,1,8326
367.16,0.14,34.62,28.25,2.74,6.13,10.86,1.33,2021-11-10 00:00:00,41.8798,-87.6285,1,8327
323.77,0.04,25.02,35.05,2.71,4.47,7.43,0.79,2021-11-10 01:00:00,41.8798,-87.6285,1,8328
307.08,0.02,20.56,37.91,2.71,4.01,6.33,0.64,2021-11-10 02:00:00,41.8798,-87.6285,1,8329
307.08,0.02,19.19,37.91,2.59,4.06,6.53,0.67,2021-11-10 03:00:00,41.8798,-87.6285,1,8330
307.08,0.02,17.99,38.62,2.5,4.36,7.06,0.69,2021-11-10 04:00:00,41.8798,-87.6285,1,8331
307.08,0.02,17.14,40.05,2.38,4.9,7.72,0.6,2021-11-10 05:00:00,41.8798,-87.6285,1,8332
307.08,0.01,16.28,43.63,2.03,4.14,6.85,0.59,2021-11-10 06:00:00,41.8798,-87.6285,1,8333
303.75,0.01,15.59,49.35,1.82,3.35,5.81,0.55,2021-11-10 07:00:00,41.8798,-87.6285,1,8334
303.75,0.01,17.82,51.5,2.06,3.34,5.88,0.7,2021-11-10 08:00:00,41.8798,-87.6285,1,8335
327.11,0.48,24.68,40.05,2.41,4.02,7.16,1.0,2021-11-10 09:00:00,41.8798,-87.6285,1,8336
337.12,3.16,23.99,35.41,2.98,4.4,7.71,1.11,2021-11-10 10:00:00,41.8798,-87.6285,1,8337
323.77,4.25,20.91,41.13,3.87,4.06,6.99,0.93,2021-11-10 11:00:00,41.8798,-87.6285,1,8338
313.76,4.41,19.02,47.21,3.76,3.56,6.22,0.78,2021-11-10 12:00:00,41.8798,-87.6285,1,8339
303.75,3.8,16.45,54.36,3.55,3.09,5.46,0.68,2021-11-10 13:00:00,41.8798,-87.6285,1,8340
307.08,0.85,19.36,51.5,4.41,4.12,6.35,0.55,2021-11-10 14:00:00,41.8798,-87.6285,1,8341
313.76,0.6,19.02,47.21,6.5,8.13,10.29,0.26,2021-11-10 15:00:00,41.8798,-87.6285,1,8342
317.1,0.25,18.85,47.21,8.82,11.92,13.95,0.01,2021-11-10 16:00:00,41.8798,-87.6285,2,8343
317.1,0.04,18.34,50.78,9.3,13.77,15.69,0.0,2021-11-10 17:00:00,41.8798,-87.6285,2,8344
317.1,0.0,19.71,51.5,8.82,13.84,15.76,0.0,2021-11-10 18:00:00,41.8798,-87.6285,2,8345
323.77,0.0,21.59,50.07,8.7,14.26,16.31,0.09,2021-11-10 19:00:00,41.8798,-87.6285,2,8346
330.45,0.0,21.42,50.78,8.34,15.59,17.85,0.37,2021-11-10 20:00:00,41.8798,-87.6285,2,8347
347.14,0.0,21.93,49.35,8.34,17.78,19.97,0.54,2021-11-10 21:00:00,41.8798,-87.6285,2,8348
363.83,0.0,22.96,48.64,9.06,20.11,22.15,0.58,2021-11-10 22:00:00,41.8798,-87.6285,3,8349
373.84,0.0,23.99,51.5,9.78,22.58,24.53,0.49,2021-11-10 23:00:00,41.8798,-87.6285,3,8350
367.16,0.0,22.62,57.94,9.89,23.78,25.63,0.33,2021-11-11 00:00:00,41.8798,-87.6285,3,8351
353.81,0.0,19.54,62.94,9.18,24.1,25.73,0.15,2021-11-11 01:00:00,41.8798,-87.6285,3,8352
340.46,0.0,16.96,65.09,8.23,24.82,26.58,0.06,2021-11-11 02:00:00,41.8798,-87.6285,3,8353
327.11,0.0,15.42,64.37,7.75,24.64,26.51,0.02,2021-11-11 03:00:00,41.8798,-87.6285,3,8354
317.1,0.0,14.57,62.94,7.51,23.4,25.26,0.07,2021-11-11 04:00:00,41.8798,-87.6285,3,8355
307.08,0.0,13.71,62.23,7.33,22.28,24.08,0.13,2021-11-11 05:00:00,41.8798,-87.6285,3,8356
293.73,0.0,12.34,64.37,7.21,21.18,22.87,0.17,2021-11-11 06:00:00,41.8798,-87.6285,3,8357
280.38,0.0,10.97,68.66,6.85,19.55,21.11,0.27,2021-11-11 07:00:00,41.8798,-87.6285,2,8358
280.38,0.0,12.0,70.1,5.96,16.61,17.78,0.38,2021-11-11 08:00:00,41.8798,-87.6285,2,8359
287.06,0.02,13.37,69.38,4.35,13.48,14.43,0.45,2021-11-11 09:00:00,41.8798,-87.6285,2,8360
283.72,0.12,12.34,69.38,2.8,11.19,12.03,0.42,2021-11-11 10:00:00,41.8798,-87.6285,2,8361
280.38,0.27,10.62,71.53,2.18,9.51,10.37,0.42,2021-11-11 11:00:00,41.8798,-87.6285,1,8362
283.72,0.54,12.0,67.23,3.93,8.57,9.48,0.47,2021-11-11 12:00:00,41.8798,-87.6285,1,8363
297.07,1.08,14.39,55.79,6.5,7.33,8.18,0.47,2021-11-11 13:00:00,41.8798,-87.6285,1,8364
